Movie_id,Movie_name,Movie_rating,watch_count,adventure,animation,children,comedy,fantasy,romance,drama,action,crime,thriller,horror,mystery,sci-fi,imax,documentary,war,musical,western,film-noir,(no genres listed)
111441,"lady in number 6: music saved my life, the (2014)",3.4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
111443,chef (2014),3.6,352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111445,"doll squad, the (1973)",1.8,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
111447,"treasure hunter, the (ci ling) (2009)",3.2,3,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
111449,burton and taylor (2013),2.7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111451,in a town this size (2011),2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111453,strip search (2004),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111456,"brasher doubloon, the (1947)",3,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
111458,blaise pascal (1972),2.7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111460,rosemary's baby (2014),2.8,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
111462,"beach girls and the monster, the (1965)",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111464,top banana (1954),4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111468,body of water (syvälle salattu) (2011),2.8,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
111486,lesson of the evil (aku no kyôten) (2012),3.3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111499,zatoichi in desperation (shin zatôichi monogatari: oreta tsue) (zatôichi 24) (1972),2.5,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111505,"love god?, the (1969)",3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111507,"last time i saw archie, the (1961)",2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111509,24 exposures (2013),2.5,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111515,zatoichi's conspiracy (shin zatôichi monogatari: kasama no chimatsuri) (zatôichi 25) (1973),3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111517,10.000 km (long distance) (2014),1.5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111519,johnny express (2014),3.7,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111529,"normal heart, the (2014)",4,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111542,invaders from space (1965),3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
111544,utopia (2013),3.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111546,paying the price: killing the children of iraq (2000),5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111548,welcome to australia (1999),5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111551,afflicted (2013),2.9,25,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
111553,interior. leather bar. (2013),3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111566,american horror house (sorority horror house) (2012),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111578,"mansion of madness, the (1973)",3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111583,"enemy of the people, an (1978)",3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111587,turks & caicos (2014),2.9,8,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
111589,salting the battlefield (2014),3.2,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
111592,birth of the living dead (2013),3.7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111595,gen-y cops (te jing xin ren lei 2) (gen-x cops 2: metal mayhem) (metal mayhem) (2000),2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
111601,die fischerin (2014),2.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111603,dark girls (2011),3.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111614,el chocolate del loro (2004),2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111617,blended (2014),3.2,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111622,begin again (2013),3.7,220,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111624,kelly & cal (2014),3.7,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111626,"brony tale, a (2014)",3.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111628,mega python vs. gatoroid (2011),1.8,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
111630,big ass spider! (2013),2.7,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111632,"heat's on, the (1943)",1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111638,"enemy of the people, an (1966)",3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111640,"anna nicole (anna nicole smith story, the) (2007)",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111644,"short game, the (2013)",2.9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111647,12 o'clock boys (2013),3.7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111649,"message to garcia, a (1936)",3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111653,nightwing (1979),2.7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111655,satan's school for girls (1973),3.5,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
111659,maleficent (2014),3.4,489,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
111661,"two faces of january, the (2014)",3.2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111663,zombeavers (2014),2.7,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
111667,toward the unknown (1956),3.7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
111680,at middleton (2013),3.6,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111689,loving (1970),3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111694,lola (twinky) (london affair) (1970),2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111696,beneath the valley of the ultra-vixens (1979),3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111700,"girl he left behind, the (1956)",0.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111702,shoot-out at medicine bend (1957),3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111704,darby's rangers (1958),3.2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
111716,backfire (1950),2.5,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
111722,revolt in the fifth dimension (1970),3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111726,scooby-doo! wrestlemania mystery (2014),3.2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111732,"dance of reality, the (danza de la realidad, la) (2013)",3.6,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111734,"love punch, the (2013)",2.3,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111740,ordinary miracles (2005),3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111743,"million ways to die in the west, a (2014)",2.9,197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111745,"cabinet of caligari, the (1962)",2.4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111749,bye bye monkey (ciao maschio) (1978),4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111752,empire of silver (bai yin di guo) (2009),1.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111755,mile... mile & a half (2013),3.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111757,i like killing flies (2004),3.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111759,edge of tomorrow (2014),3.8,1666,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
111762,mikra anglia (2013),2.7,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111764,serial (bad) weddings (qu'est-ce qu'on an fit au bon dieu?) (2014),3.6,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111766,"pied piper, the (pied piper of hamelin, the) (1972)",4,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
111774,"unreal dream: the michael morton story, an (2013)",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111776,"violent men, the (1955)",3.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111778,tracks (2013),4,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111783,neverland (2011),4.2,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111785,midnight chronicles (2009),3.5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111787,phantom of the woods (2013),4,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
111789,gulliver's travels (1977),0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111793,catlow (1971),2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111795,million dollar arm (2014),3.4,46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111797,this thing with sarah (2013),5,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111800,g.b.f. (2013),3.4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111809,train on the brain (2000),1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111811,sunlight jr. (2013),3.4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111813,narco cultura (2013),2.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111815,once upon a time in shanghai (2014),3.9,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111817,jimi: all is by my side (2013),2.3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111844,bad asses (bad ass 2) (2014),3.2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111846,"bad boy (story of danny lester, the) (1949)",3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111848,battle circus (1953),2.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
111850,"odds, the (2011)",3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
111852,generation iron (2013),2.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111854,"x, y and zee (zee and co.) (1972)",2.2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111856,7500 (2014),2.8,3,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
111868,best foot forward (1943),3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111872,black coffee (2014),2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111874,love and pain and the whole damn thing (1973),3.6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111878,#chicagogirl: the social network takes on a dictator (2013),3.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111880,liv & ingmar (2012),3.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111882,mar baum (1997),4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111885,mad love (sappho) (1921),3.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111887,bettie page reveals all (2012),2.9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111899,luv (1967),3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111901,cinderella (1914),3.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111913,lilting (2014),3.8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111915,"night in old mexico, a (2013)",3.1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
111921,the fault in our stars (2014),3.6,376,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111924,"grand seduction, the (2013)",3.4,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111929,welcome to the jungle (2007),3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111931,raze (2013),2.9,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
111944,black nativity (2013),2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
111946,blood of redemption (2013),3.7,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
111961,cinderella (1994),1.8,5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111990,occupant (2011),2.2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111993,minuscule: valley of the lost ants (minuscule - la vallée des fourmis perdues) (2013),3.4,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111995,jayne mansfield's car (2012),3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111997,hot rods to hell (1967),3.3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
111999,princess tam-tam (princesse tam-tam) (1935),2.7,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112001,rumble on the docks (1956),2.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
112003,"thompsons, the (2012)",1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
112006,tangled ever after (2012),3.8,51,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112013,"last call, the (tercera llamada) (2013)",3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112015,"13 frightened girls! (candy web, the) (1963)",2.5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112019,against all flags (1952),3.5,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
112021,andy hardy meets debutante (1940),3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112023,annabel takes a tour (annabel takes a trip) (1938),3.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112056,backstairs (hintertreppe) (1921),3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112060,one on one (1977),2.8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112062,camille claudel 1915 (2013),2.2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112064,"plot against harry, the (1989)",2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112066,"letter to momo, a (momo e no tegami) (2011)",2.9,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112070,maps to the stars (2014),3.2,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112072,helen (2009),4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112078,"wrath of god, the (1972)",3.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112081,"shape of things to come, the (1979)",3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112083,"case against 8, the (2014)",3.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112085,goodbye world (2013),3,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112087,frequencies (2013),3.7,25,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
112089,so undercover (2012),2.9,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112091,anna (2013),3.6,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
112093,northeast (2011),2.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112112,back in the day (2014),2.3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112116,beneath the rooftops of paris (sous les toits de paris) (2007),3.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112118,bikini spring break (revenge of the nerds' bikini spring break) (2012),1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112138,22 jump street (2014),3.5,536,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
112163,i feel sleepy (2012),3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112165,human capital (il capitale umano) (2013),4,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112171,"equalizer, the (2014)",3.5,261,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
112173,for ellen (2012),2.2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112175,how to train your dragon 2 (2014),3.7,678,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112177,lord of tears (2013),3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
112179,"sudden wealth of the poor people of kombach, the (der plötzliche reichtum der armen leute von kombach) (1971)",3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112181,bambou (2009),1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112183,birdman (2014),3.8,840,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112185,"outlaw, the (lope) (2010)",3.2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112193,sexual chronicles of a french family (chroniques sexuelles d'une famille d'aujourd'hui) (2012),2.2,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112204,bitter creek (1954),3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112206,blackout (murder by proxy) (1954),3.7,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112214,born reckless (1937),2.5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
112226,17 girls (17 filles) (2011),3.3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112229,crawlspace (2013),3.3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
112236,broadway idiot (2013),3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
112240,broken kingdom (2012),4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112245,"dirties, the (2013)",3.9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112249,mrs. pollifax-spy (1971),3.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112251,snapshot (1979),1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
112253,brainstorm (1965),4.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
112255,money as debt (2006),3.8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112257,beginning of an unknown era (nachalo nevedomogo veka) (1967),4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112261,i see a dark stranger (1946),3.2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112271,brooklyn dodgers: the ghosts of flatbush (2007),3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112273,brother (hermano) (2010),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112275,for no good reason (2012),2.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112277,haunt (2013),2.4,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
112279,doc of the dead (2014),2.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112281,i do (2012),2.8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112283,"legend of the 7 golden vampires, the (1974)",3.4,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
112288,coming home (gui lai) (2014),3.2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112290,boyhood (2014),3.9,913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112293,"trials of cate mccall, the (2013)",4,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
112297,tillbaka till bromma (2014),3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112299,saints and soldiers: airborne creed (2012),3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
112301,tall story (1960),2.8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112303,think like a man too (2014),2.8,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112307,thin ice (1937),2.5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112309,the pool boys (2011),2.8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112316,jersey boys (2014),3.3,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
112320,"corridor, the (2010)",3.1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
112326,nick fury: agent of s.h.i.e.l.d. (1998),1.8,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
112328,the pirates of blood river (1962),2.5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112330,bitch hug (bitchkram) (2012),3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112332,caprice (1967),3.5,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
112334,"internet's own boy: the story of aaron swartz, the (2014)",3.9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112338,anita (2013),3.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112340,8 days to premiere (8 päivää ensi-iltaan) (2008),1.5,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112342,"mother's courage: talking back to autism, a (2009)",3.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112351,112 weddings (2013),2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112353,"fine pair, a (ruba al prossimo tuo) (1968)",3.8,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112355,"kid for two farthings, a (1955)",3,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112359,"woman's secret, a (1949)",2.4,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
112365,"deadly trap, the (la maison sous les arbres) (1970)",3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
112367,"fighting spirit, the (2007)",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112370,transformers: age of extinction (2014),2.5,281,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
112381,metalhead (málmhaus) (2013),3.3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112383,russian roulette (1975),3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
112389,attack of the 50 ft. woman (1993),1.3,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112395,belle starr (1941),3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112399,finding vivian maier (2013),3.9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112404,jack strong (2014),3.1,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
112406,brazil: in the shadow of the stadiums,3.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112412,perfect sisters (2014),4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
112416,belly 2: millionaire boyz club (2008),0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112419,beware of pity (1946),3.6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112421,frank (2014),3.5,86,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
112423,i belong (som du ser meg) (2012),4.8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112425,mama's boy (2007),2.8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112432,sound of redemption: the frank morgan story (2014),3.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
